成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
1	嗨	2245770	2	False	30817	0.0	30817	0
2	arily	0	-1	True	9740688	0.0	9740688	0
3	arily	1979462	2	True	1668548	0.0	1668548	11.389762878417969
4	嗨	0	-1	True	725904	0.0	725904	0
5	嗨	2245770	2	False	244691	0.0	0	0
6	嗨	2245770	2	False	31200	6.26729	31200	0
7	嗨	2245776	2	False	44338	20.3899	44338	0
8	嗨	2245780	2	True	19409	4.8386	19409	4.830169200897217
9	嗨	0	-1	True	21126	7.76385	21126	0
10	嗨	1383386	2	True	12038	1.852	12038	1.8352676630020142
11	一起打饭	0	-1	True	1315185	18.6949	1315185	0
12	一起打饭	1916880	2	False	3258850	118.687	3258850	0
13	秘制小汉堡	953586	2	True	518068	17.9623	518068	18.031230926513672
14	秘制小汉堡	40017	2	False	155824	2.63453	155824	0
15	秘制小汉堡	40017	2	False	183348	3.99421	183348	0
16	秘制小汉堡	0	-1	True	1768978	19.8129	1768978	0
17	秘制小汉堡	0	-1	False	444622	18.5221	444622	0
18	秘制小汉堡	0	-1	False	378873	36.4038	378873	0
19	秘制小汉堡	0	-1	False	2443013	30.5591	2443013	0
20	秘制小汉堡	0	-1	False	2739562	39.352	2739562	0
21	秘制小汉堡	0	-1	True	8456822	89.8977	8456822	0
22	秘制小汉堡	605717	2	True	595903	13.0517	595903	13.048847198486328
23	秘制小汉堡	0	-1	True	304662	6.48815	304662	0
24	秘制小汉堡	524776	2	False	150947	48.9965	150947	0
25	秘制小汉堡	524776	2	False	210656	76.8345	210656	0
26	秘制小汉堡	524776	2	False	340715	107.055	340715	0
27	秘制小汉堡	524776	2	True	345547	113.0	345547	103.91529083251953
28	秘制小汉堡	0	-1	True	1273101	51.3161	1273101	0
29	秘制小汉堡	0	-1	True	868293	20.1885	868293	0
30	秘制小汉堡	0	-1	True	1199924	2.69779	1199924	0
31	秘制小汉堡	0	-1	True	613985	81.396	613985	0
32	秘制小汉堡	847313	2	True	825533	36.3251	825533	36.34199142456055
33	秘制小汉堡	0	-1	True	556033	53.5901	556033	0
34	秘制小汉堡	0	-1	True	2648550	85.4292	2648550	0
35	嗨	0	-1	True	21199	0.0	21199	0
36	嗨	0	-1	False	14615	1.45745	14615	0
37	嗨	0	-1	True	46271	18.4267	46271	0
38	嗨	0	-1	False	848	0.0510813	848	0
39	嗨	0	-1	True	49146	19.2991	49146	0
40	嗨	0	-1	True	22701	6.12141	22701	0
41	嗨	0	-1	True	8998	0.768645	8998	0
42	嗨	0	-1	False	10114	1.0319	10114	0
43	arily	1701404	2	True	5454238	328.842	5454238	339.1115417480469
44	arily	1970829	2	False	307658	168.099	0	0
45	arily	1970829	2	False	1956413	257.817	1956413	0
46	arily	1970829	2	True	2804178	189.457	2804178	206.62657165527344
47	你 也 要 过 饭 ？	1970829	2	True	1097634	61.0798	1097634	64.9777603149414
48	arily	1385398	2	True	2377002	269.026	2377002	286.0378112792969
49	arily	0	-1	False	2768170	226.238	2768170	0
50	arily	0	-1	False	3868530	272.287	3868530	0
51	arily	0	-1	False	4888680	327.097	4888680	0
52	arily	0	-1	False	6211320	364.679	6211320	0
53	arily	1690353	2	False	6724000	296.747	6724000	0
54	嗨	2245776	2	False	37496	18.0755	37496	0
55	嗨	0	-1	True	23701	5.58224	23701	0
56	arily	0	-1	False	427293	157.868	427293	0
57	arily	0	-1	False	789660	111.873	789660	0
58	arily	0	-1	True	846143	269.847	846143	0
59	arily	0	-1	False	1331335	177.446	1331335	0
60	arily	0	-1	True	556052	92.5891	556052	0
61	arily	0	-1	True	791110	216.519	791110	0
62	arily	1992711	2	True	744760	212.992	744760	226.40028381347656
63	MyAngelMatsuri	0	-1	True	7018683	155.008	7018683	0
64	arily	0	-1	True	2756962	66.432	2756962	0
65	黄旭东	510510	2	True	142010	22.784	142010	27.314863204956055
66	黄旭东	0	-1	True	259978	49.8813	259978	0
67	黄旭东	0	-1	True	446678	77.941	446678	0
68	arily	0	-1	True	1183928	54.1705	1183928	0
69	黄旭东	0	-1	True	356930	70.5463	356930	0
70	黄旭东	936800	2	True	268618	25.7888	268618	35.02494812011719
71	黄旭东	0	-1	True	264190	43.1374	264190	0
72	黄旭东	1180151	2	True	343400	49.0632	343400	49.501461029052734
73	黄旭东	0	-1	True	130005	47.8051	130005	0
74	黄旭东	0	-1	True	207833	92.8666	207833	0
75	黄旭东	0	-1	True	164209	55.8084	164209	0
76	arily	899732	2	False	4635630	304.467	4635630	0
77	黄旭东	1180151	2	False	178477	86.0638	178477	0
78	黄旭东	1402715	2	True	236906	69.9128	236906	78.052734375
79	黄旭东	1474946	2	True	2718636	118.902	2718636	125.42477416992188
80	arily	899732	2	True	7401560	374.896	7401560	386.83538818359375
81	黄旭东	0	-1	True	2062730	97.393	2062730	0
82	黄旭东	0	-1	True	312856	75.0085	312856	0
83	黄旭东	637549	2	True	1165495	90.4729	1165495	96.01757049560547
84	黄旭东	2245774	2	True	643540	165.71	643540	171.10252380371094
85	一起打饭	0	-1	True	1247048	74.0751	1247048	0
86	一起打饭	1003944	2	False	1004500	45.558	1004500	0
87	一起打饭	947526	2	True	1294568	86.3975	1294568	102.58050537109375
88	我去要饭	1861487	2	True	26663206	44.8084	26663206	55.441951751708984
89	一起打饭	0	-1	True	1515757	85.1507	1515757	0
90	我去要饭	1474795	2	False	10491288	201.018	10491288	0
91	一起打饭	1242789	2	True	4169356	79.1925	4169356	96.77625274658203
92	Yuans	0	-1	True	1660645	104.351	1660645	0
93	Yuans	1264972	2	True	1747157	220.977	1747157	233.8558349609375
94	我去要饭	1569904	2	True	12180810	206.463	12180810	231.70860290527344
95	一起打饭	0	-1	True	7276574	128.43	7276574	0
96	Yuans	0	-1	True	5902500	100.836	5902500	0
97	Yuans	0	-1	True	3021715	249.604	3021715	0
98	Yuans	0	-1	True	5281882	224.378	5281882	0
99	Yuans	2014470	2	True	3510725	311.64	3510725	323.5077819824219
100	Yuans	1974323	2	True	2306770	247.808	2306770	254.72189331054688
101	Yuans	746736	2	True	2560365	236.185	2560365	250.67088317871094
102	Yuans	0	-1	True	1872218	180.106	1872218	0
103	Yuans	1726474	2	True	1414786	186.209	1414786	194.18621826171875
104	drugs520	0	-1	True	668535	310.741	668535	0
105	我去要饭	0	-1	True	3515090	108.392	3515090	0
106	drugs520	1764213	2	False	164929	179.099	164929	0
107	drugs520	1764213	2	True	383184	313.578	383184	314.365234375
108	drugs520	1762724	2	True	437281	269.824	437281	269.9540710449219
109	drugs520	1762728	2	True	492642	253.177	492642	253.8499755859375
110	drugs520	0	-1	False	269595	291.172	269595	0
111	drugs520	0	-1	True	335521	327.014	335521	0
112	我去要饭	725718	2	True	11978870	322.445	11978870	343.554443359375
113	drugs520	1970565	2	False	2384999	243.723	2384999	0
114	drugs520	1970565	2	True	3015243	304.737	3015243	315.80694580078125
115	秘制小汉堡	0	-1	True	3370590	103.043	3370590	0
116	FcEazy	0	-1	True	1368204	119.248	1368204	0
117	drugs520	1844417	2	True	4520424	345.966	4520424	349.7663879394531
118	秘制小汉堡	0	-1	True	10403010	125.576	10403010	0
119	drugs520	2118443	2	False	2470547	310.813	2470547	0
120	drugs520	2118443	2	True	4140494	404.535	4140494	413.9257507324219
121	drugs520	1829038	2	True	1264334	193.272	1264334	195.83688354492188
122	drugs520	1897567	2	True	1904445	207.074	1904445	212.49356079101562
123	arily	1690353	2	True	6989520	300.633	6989520	316.447509765625
124	黄旭东	0	-1	True	5714248	83.1835	5714248	0
125	秘制小汉堡	0	-1	True	5844418	96.5005	5844418	0
126	drugs520	0	-1	True	4994980	222.603	4994980	0
127	arily	1690353	2	False	6902030	329.629	6902030	0
128	黄旭东	0	-1	True	5597376	93.5896	5597376	0
129	秘制小汉堡	0	-1	True	25824024	239.331	25824024	0
130	arily	1690355	2	True	6626092	313.324	6626092	329.34063720703125
131	Yuans	0	-1	True	458843	63.2081	458843	0
132	arily	0	-1	True	8369930	363.021	8369930	0
133	秘制小汉堡	0	-1	True	3941736	78.4535	3941736	0
134	黄旭东	0	-1	True	1450246	22.9938	1450246	0
135	Yuans	0	-1	True	1135538	41.217	1135538	0
136	arily	1281115	2	True	4027400	228.445	4027400	243.0693359375
137	arily	0	-1	False	4406940	301.396	4406940	0
138	秘制小汉堡	40017	2	False	463950	22.4321	463950	0
139	arily	1805627	2	True	4773090	309.232	4773090	325.64752197265625
140	秘制小汉堡	40017	2	False	849884	50.2162	849884	0
141	drugs520	0	-1	True	10364585	247.172	10364585	0
142	drugs520	899732	2	False	3854740	248.553	3854740	0
143	drugs520	899732	2	True	4986630	328.259	4986630	341.6382141113281
144	drugs520	0	-1	True	1917532	314.165	1917532	0
145	Yuans	722844	5	True	5958270	10.5531	5958270	10.621164321899414
146	drugs520	0	-1	False	4931159	246.531	4931159	0
147	秘制小汉堡	40017	2	True	994038	66.583	994038	72.38872528076172
148	drugs520	0	-1	True	7658742	308.44	7658742	0
149	一起打饭	0	-1	True	4875052	127.594	4875052	0
150	drugs520	0	-1	True	2398096	282.564	2398096	0
151	秘制小汉堡	1091249	2	False	848995	14.1377	848995	0
152	一起打饭	0	-1	False	1085830	54.4991	1085830	0
153	drugs520	1690124	2	True	4063818	278.392	4063818	285.76385498046875
154	我去要饭	0	-1	False	11278410	321.714	11278410	0
155	My angel arily	1642274	2	True	4822736	258.509	4822736	274.0386657714844
156	一起打饭	0	-1	True	1949330	81.9688	1949330	0
157	秘制小汉堡	1091249	2	False	771945	15.4906	771945	0
158	My angel arily	1642274	2	False	3897389	216.974	3897389	0
159	arily	1762429	2	True	3041265	330.05	3041265	329.21673583984375
160	一起打饭	1829038	2	True	574446	53.5067	574446	63.639373779296875
161	drugs520	1401254	2	True	4387670	398.322	4387670	399.88714599609375
163	arily	0	-1	False	433619	303.344	433619	0
164	秘制小汉堡	795627	2	True	5202530	61.5317	5202530	78.18789672851562
165	一起打饭	1916880	2	True	3577360	111.89	3577360	121.27235412597656
166	arily	0	-1	False	312004	243.799	312004	0
167	drugs520	0	-1	True	5928342	451.191	5928342	0
168	arily	0	-1	False	314400	254.403	314400	0
169	arily	0	-1	False	416908	319.98	416908	0
170	drugs520	0	-1	True	308860	240.274	308860	0
171	我去要饭	1901200	5	True	6726662	32.7215	6726662	35.492000579833984
172	Yuans	1436138	5	True	1239490	50.7334	1239490	50.73407745361328
173	arily	0	-1	True	558629	374.749	558629	0
174	arily	0	-1	False	509919	343.095	509919	0
175	秘制小汉堡	0	-1	False	1705474	62.6726	1705474	0
176	drugs520	0	-1	True	2186287	263.939	2186287	0
177	秘制小汉堡	0	-1	True	3031696	91.4964	3031696	0
178	秘制小汉堡	40017	2	False	726584	37.8496	726584	0
179	drugs520	737100	2	True	3743590	225.491	3743590	232.31924438476562
180	秘制小汉堡	40017	2	False	625230	39.4959	625230	0
181	drugs520	0	-1	True	5029179	258.148	5029179	0
182	秘制小汉堡	954692	2	False	807255	31.6428	807255	0
183	drugs520	847313	2	True	4070406	102.164	4070406	108.16832733154297
184	秘制小汉堡	954692	2	True	912180	30.387	912180	31.570043563842773
185	arily	0	-1	True	1180838	187.447	1180838	0
186	arily	1783814	2	True	3952756	344.79	3952756	356.62591552734375
187	drugs520	42716	2	True	2167678	202.353	2167678	193.9700164794922
188	你 也 要 过 饭 ？	0	-1	True	23308040	321.643	23308040	0
189	drugs520	0	-1	False	1258543	288.659	1258543	0
190	drugs520	0	-1	True	1678820	322.669	1678820	0
191	drugs520	0	-1	True	494908	282.849	494908	0
192	nevotarks	0	-1	True	38938	4.4215	38938	0
193	FcEazy	1059894	2	True	3282836	308.007	3282836	315.00433349609375
194	你 也 要 过 饭 ？	0	-1	True	20338420	238.817	20338420	0
195	你 也 要 过 饭 ？	0	-1	True	5077250	218.36	5077250	0
196	秘制小汉堡	0	-1	True	458705	1.23306	458705	0
197	你 也 要 过 饭 ？	0	-1	True	14265856	128.743	14265856	0
198	My angel arily	0	-1	True	939342	101.004	939342	0
199	你 也 要 过 饭 ？	0	-1	True	13237800	62.2131	13237800	0
200	你 也 要 过 饭 ？	0	-1	True	7890050	215.268	7890050	0
201	你 也 要 过 饭 ？	0	-1	True	7940620	184.181	7940620	0
202	秘制小汉堡	0	-1	False	440274	18.6335	440274	0
203	秘制小汉堡	0	-1	True	577134	15.279	577134	0
204	你 也 要 过 饭 ？	0	-1	True	8348120	171.99	8348120	0
205	你 也 要 过 饭 ？	0	-1	True	10641420	188.389	10641420	0
206	秘制小汉堡	0	-1	True	2189930	7.69741	2189930	0
207	你 也 要 过 饭 ？	1559974	2	True	10123830	57.7912	10123830	62.5832633972168
208	秘制小汉堡	1592916	2	False	126180	30.9867	126180	0
209	秘制小汉堡	1592916	2	False	222950	52.2288	222950	0
210	秘制小汉堡	1592916	2	False	251670	75.5846	251670	0
211	秘制小汉堡	1592916	2	True	460950	124.486	460950	145.2886505126953
212	秘制小汉堡	0	-1	True	516321	56.1938	516321	0
213	秘制小汉堡	771858	2	True	3992320	12.4681	3992320	16.54169464111328
214	你 也 要 过 饭 ？	0	-1	True	7541640	0.0	7541640	0
215	你 也 要 过 饭 ？	2077126	2	True	2538430	217.033	2538430	223.4358367919922
216	你 也 要 过 饭 ？	1562486	2	True	16435982	124.487	16435982	137.0509490966797
217	你 也 要 过 饭 ？	0	-1	True	9348801	150.442	9348801	0
218	你 也 要 过 饭 ？	0	-1	True	7528064	284.036	7528064	0
219	Yuans	0	-1	True	2342670	37.5655	2342670	0
220	你 也 要 过 饭 ？	498989	2	True	3724489	111.96	3724489	120.8064193725586
221	你 也 要 过 饭 ？	0	-1	True	6092536	123.653	6092536	0
222	Yuans	0	-1	True	6024692	89.5481	6024692	0
223	Yuans	812721	2	True	12418098	207.172	12418098	218.6023406982422
224	Yuans	820480	2	True	1831105	151.195	1831105	153.62088012695312
225	MyAngelMatsuri	0	-1	True	2737044	97.022	2737044	0
226	Yuans	0	-1	True	3229140	164.549	3229140	0
227	Yuans	1675840	2	True	300688	79.7564	300688	83.73426818847656
228	Yuans	847313	2	True	6206959	146.305	6206959	153.79197692871094
229	Yuans	0	-1	True	1325111	117.979	1325111	0
230	Yuans	0	-1	True	1684277	168.404	1684277	0
231	Yuans	0	-1	True	1820698	107.292	1820698	0
232	MyAngelMatsuri	0	-1	True	7067248	232.761	7067248	0
233	Yuans	0	-1	True	1298946	96.7903	1298946	0
234	Yuans	0	-1	True	1547402	180.988	1547402	0
235	MyAngelMatsuri	832152	2	True	2705498	71.0066	2705498	76.01300811767578
236	Yuans	972457	2	True	732290	86.825	732290	87.9189224243164
237	MyAngelMatsuri	0	-1	True	3416519	99.1055	3416519	0
238	MyAngelMatsuri	1783814	2	True	3958531	354.921	3958531	365.8995666503906
239	MyAngelMatsuri	0	-1	True	1800034	174.63	1800034	0
240	MyAngelMatsuri	0	-1	True	14427756	215.428	14427756	0
241	MyAngelMatsuri	0	-1	True	12968125	374.662	12968125	0
242	MyAngelMatsuri	0	-1	True	2636606	269.548	2636606	0
243	MyAngelMatsuri	0	-1	True	1692439	169.462	1692439	0
244	My angel arily	0	-1	True	2203810	151.511	2203810	0
245	My angel arily	0	-1	True	8148810	87.7153	8148810	0
246	我去要饭	0	-1	True	148440	0.0	148440	0
247	arily	0	-1	False	3987524	287.929	3987524	0
248	arily	0	-1	False	4476846	317.185	4476846	0
249	arily	0	-1	False	4421938	327.435	4421938	0
250	arily	0	-1	False	4399479	300.83	4399479	0
251	arily	0	-1	False	6515222	370.223	6515222	0
252	Zestiny	0	-1	True	8614	0.0399366	8614	0
253	Zestiny	0	-1	True	4570	0.120609	4570	0
254	Zestiny	1901200	5	True	179012	3.95431e-06	179012	3.95328152080765e-06
255	Zestiny	2129143	2	True	1258660	61.8844	1258660	61.8820686340332
256	秘制小汉堡	24722	5	True	1019484	3.34367	1019484	3.4228923320770264
257	Zestiny	0	-1	True	833842	50.3248	833842	0
258	秘制小汉堡	0	-1	True	695858	0.391795	695858	0
259	Zestiny	1805627	2	True	935460	48.0192	935460	48.016605377197266
260	Zestiny	1627148	2	True	407330	72.5497	407330	69.50910186767578
261	卡狗粉丝	0	-1	True	2326025	150.42	2326025	0
262	秘制小汉堡	725718	2	True	737925	16.6581	737925	17.549097061157227
263	秘制小汉堡	1193128	2	True	2237590	1.53696	2237590	1.5377717018127441
264	秘制小汉堡	0	-1	True	1235000	26.9565	1235000	0
265	一起打饭	0	-1	True	1913564	81.0138	1913564	0
266	秘制小汉堡	0	-1	True	390855	15.2106	390855	0
267	一起打饭	501049	2	True	3642180	112.858	3642180	122.91816711425781
268	一起打饭	0	-1	True	2847820	84.966	2847820	0
269	fellleaf	0	-1	True	915815	22.3992	915815	0
270	一起打饭	764441	2	True	8266410	126.694	8266410	131.79129028320312
271	一起打饭	0	-1	True	2356650	112.083	2356650	0
272	秘制小汉堡	116128	2	True	888766	39.3892	888766	39.37901306152344
273	一起打饭	0	-1	True	724572	77.2502	724572	0
274	一起打饭	638493	2	True	1308300	63.2057	1308300	76.98481750488281
275	一起打饭	953394	2	True	2127774	128.017	2127774	141.7851104736328
276	一起打饭	0	-1	True	4302270	119.365	4302270	0
277	秘制小汉堡	0	-1	True	1868980	0.280774	1868980	0
278	嗨	2245776	2	False	43807	18.6664	43807	0
279	嗨	2245776	2	False	50343	30.2238	50343	0
280	黄旭东	0	-1	False	680764	0.0	680764	0
281	黄旭东	0	-1	True	2931620	113.545	2931620	0
282	黄旭东	0	-1	False	24410	0.0	24410	0
283	黄旭东	0	-1	False	59834	0.0	59834	0
284	黄旭东	0	-1	False	155890	0.0	155890	0
285	黄旭东	0	-1	True	2110639	80.0836	2110639	0
286	黄旭东	0	-1	False	56345	0.0	56345	0
287	黄旭东	0	-1	True	1085353	84.0839	1085353	0
288	黄旭东	0	-1	False	18174	0.0	18174	0
289	黄旭东	0	-1	False	39170	0.0	39170	0
290	黄旭东	0	-1	False	73550	0.0	73550	0
291	黄旭东	0	-1	False	32000	0.0	32000	0
292	黄旭东	0	-1	True	2173356	116.842	2173356	0
293	黄旭东	0	-1	False	1625022	0.0	1625022	0
294	黄旭东	0	-1	False	1977208	0.0	1977208	0
295	黄旭东	0	-1	False	2653940	0.0	2653940	0
296	黄旭东	0	-1	False	50060	0.0	50060	0
297	黄旭东	1343515	2	True	5313590	166.707	5313590	182.82260131835938
298	黄旭东	1352342	2	False	118970	0.0	118970	0
299	黄旭东	0	-1	False	134670	0.0	134670	0
300	黄旭东	0	-1	False	49363	0.0	49363	0
301	黄旭东	1262832	2	False	15294	0.0	15294	0
302	黄旭东	1262832	2	False	41240	0.0	41240	0
303	我去要饭	715043	5	False	1178890	0.0	1178890	0
304	黄旭东	1262832	2	False	18359	0.0	18359	0
305	黄旭东	1262832	2	False	18344	0.0	18344	0
306	黄旭东	1262832	2	False	54084	0.0	54084	0
307	黄旭东	1262832	2	False	85873	0.0	85873	0
308	黄旭东	1262832	2	False	90464	0.0	90464	0
309	黄旭东	0	-1	False	77164	0.0	77164	0
310	黄旭东	1269453	2	False	19500	0.0	19500	0
311	黄旭东	1269453	2	False	92421	0.0	92421	0
312	我去要饭	0	-1	True	353550	2.74379	353550	0
313	黄旭东	1262832	2	False	341043	0.0	341043	0
314	黄旭东	0	-1	True	180250	71.0652	180250	0
315	我去要饭	24722	5	False	556980	0.0	556980	0
316	黄旭东	2118445	2	True	704474	64.1298	704474	64.58781433105469
317	黄旭东	0	-1	False	694020	0.0	694020	0
318	我去要饭	0	-1	True	9271050	244.811	9271050	0
319	黄旭东	0	-1	False	301836	0.0	301836	0
320	一起打饭	1001682	2	False	167690	0.0	167690	0
321	我去要饭	0	-1	False	45540	0.0	45540	0
322	我去要饭	0	-1	False	165520	0.0	165520	0
323	我去要饭	0	-1	False	136870	0.0	136870	0
324	黄旭东	0	-1	False	25523	0.0	25523	0
325	我去要饭	0	-1	False	1039380	0.0	1039380	0
326	一起打饭	949011	2	False	2773720	79.054	2773720	0
327	我去要饭	0	-1	False	290050	0.0	290050	0
328	一起打饭	0	-1	False	36870	0.0	36870	0
329	黄旭东	0	-1	True	4386986	166.144	4386986	0
330	我去要饭	0	-1	False	1246020	0.0	1246020	0
331	一起打饭	0	-1	False	111968	0.0	111968	0
332	我去要饭	0	-1	False	13310	0.0	13310	0
333	我去要饭	0	-1	False	319510	0.0	319510	0
334	我去要饭	0	-1	False	1235660	0.0	1235660	0
335	一起打饭	0	-1	True	3042004	83.6427	3042004	0
336	黄旭东	2170685	2	False	10873	0.0	10873	0
337	我去要饭	0	-1	False	666960	0.0	666960	0
338	一起打饭	0	-1	False	251850	0.0	251850	0
339	我去要饭	0	-1	False	3630930	0.0	3630930	0
340	黄旭东	0	-1	True	1995760	142.37	1995760	0
341	黄旭东	0	-1	False	47868	0.0	47868	0
342	黄旭东	0	-1	True	1899114	89.2926	1899114	0
343	一起打饭	0	-1	True	668072	20.4724	668072	0
344	黄旭东	0	-1	False	20401	0.0	20401	0
345	黄旭东	0	-1	False	70343	0.0	70343	0
346	我去要饭	0	-1	False	2805931	0.0	2805931	0
347	一起打饭	1309290	2	False	857210	0.0	857210	0
348	我去要饭	0	-1	True	7711056	220.302	7711056	0
349	黄旭东	0	-1	True	3166738	115.959	3166738	0
350	黄旭东	0	-1	False	151850	0.0	151850	0
351	一起打饭	0	-1	True	3097498	82.6379	3097498	0
352	黄旭东	0	-1	True	2151570	146.168	2151570	0
353	我去要饭	0	-1	False	269612	0.0	269612	0
354	黄旭东	0	-1	False	647300	0.0	647300	0
355	卡狗商城	0	-1	False	1171656	0.0	1171656	0
356	我去要饭	0	-1	True	1404412	97.0351	1404412	0
357	一起打饭	0	-1	True	2872558	94.1532	2872558	0
358	一起打饭	0	-1	False	75818	0.0	75818	0
359	一起打饭	0	-1	False	44894	0.0	44894	0
360	我去要饭	0	-1	False	1065924	0.0	1065924	0
361	黄旭东	0	-1	True	2911190	163.323	2911190	0
362	卡狗商城	0	-1	False	4785278	0.0	4785278	0
363	My angel arily	0	-1	False	132620	0.0	132620	0
364	一起打饭	0	-1	True	6504080	114.798	6504080	0
365	黄旭东	0	-1	False	179940	0.0	179940	0
366	我去要饭	0	-1	True	1588394	107.002	1588394	0
367	黄旭东	0	-1	False	208563	0.0	208563	0
368	My angel arily	0	-1	False	160740	0.0	160740	0
369	黄旭东	0	-1	False	51083	0.0	51083	0
370	My angel arily	0	-1	False	272710	0.0	272710	0
371	黄旭东	0	-1	True	298462	64.2073	298462	0
372	黄旭东	0	-1	False	671255	0.0	671255	0
373	我去要饭	0	-1	True	8375316	110.863	8375316	0
374	My angel arily	1219148	5	False	256086	0.0	256086	0
375	我去要饭	0	-1	True	4758969	199.294	4758969	0
376	My angel arily	0	-1	False	1426006	0.0	1426006	0
377	My angel arily	0	-1	False	231112	0.0	231112	0
378	卡狗商城	0	-1	False	37492	0.0	37492	0
379	卡狗商城	0	-1	False	125464	0.0	125464	0
380	我去要饭	0	-1	True	4198394	130.287	4198394	0
381	嗨	0	-1	True	28543	11.9857	28543	0
382	卡狗商城	403024	0	False	285470	0.0	285470	0
383	卡狗商城	743852	0	False	75958	0.0	75958	0
384	我去要饭	0	-1	False	435384	0.0	435384	0
385	一起打饭	0	-1	True	1766400	44.8407	1766400	0
386	我去要饭	0	-1	False	242760	0.0	242760	0
387	卡狗商城	403024	0	False	624830	0.0	624830	0
388	My angel arily	0	-1	False	247900	0.0	247900	0
389	我去要饭	0	-1	False	5097748	167.913	5097748	0
390	卡狗商城	0	-1	False	2120186	0.0	2120186	0
391	My angel arily	0	-1	False	571504	0.0	571504	0
392	我去要饭	0	-1	False	426580	0.0	426580	0
395	My angel arily	0	-1	False	153292	0.0	153292	0
396	My angel arily	0	-1	False	144230	0.0	144230	0
397	我去要饭	0	-1	False	2602400	0.0	2602400	0
398	一起打饭	0	-1	False	545844	0.0	545844	0
399	卡狗商城	0	-1	False	440178	0.0	440178	0
400	My angel arily	0	-1	False	431090	0.0	431090	0
402	一起打饭	0	-1	False	120374	0.0	120374	0
404	My angel arily	0	-1	True	849584	50.1188	849584	0
405	卡狗商城	1531739	0	False	104929	0.0	104929	0
409	卡狗商城	1531739	0	False	83110	0.0	83110	0
410	一起打饭	161787	2	False	3086694	0.0	3086694	0
411	一起打饭	161787	2	False	138434	0.0	138434	0
414	卡狗商城	1531739	0	False	78174	0.0	78174	0
419	My angel arily	1531739	0	False	14194	0.0	14194	0
424	My angel arily	1531739	0	False	92144	0.0	92144	0
425	一起打饭	0	-1	False	15300	0.0	15300	0
428	一起打饭	0	-1	False	781580	0.0	781580	0
429	我去要饭	1531739	0	False	7075	90.0915	7075	0
430	My angel arily	1531739	0	False	65658	0.0	65658	0
431	我去要饭	1531739	0	False	6766	73.4547	6766	0
432	一起打饭	1033154	2	True	3342614	93.3628	3342614	103.80554962158203
433	我去要饭	1531739	0	False	5650	80.3623	5650	0
434	我去要饭	1531739	0	False	27115	0.0	27115	0
435	一起打饭	1531739	0	False	17926	0.0	17926	0
437	My angel arily	0	-1	True	3835204	215.529	3835204	0
438	一起打饭	1531739	0	False	44178	0.0	44178	0
440	我去要饭	1531739	0	False	7187	72.8931	7187	0
442	我去要饭	1531739	0	False	6600	65.4153	6600	0
443	我去要饭	1531739	0	False	7285	72.3644	7285	0
444	我去要饭	1531739	0	False	10362	139.513	10362	0
445	My angel arily	0	-1	False	736236	0.0	736236	0
446	My angel arily	0	-1	False	45318	0.0	45318	0
447	My angel arily	0	-1	False	400300	0.0	400300	0
448	一起打饭	126645	3	False	800250	0.0	800250	0
449	黄旭东	1531739	0	False	22133	263.349	22133	0
450	一起打饭	0	-1	False	146342	0.0	146342	0
451	我去要饭	0	-1	False	175271	0.0	175271	0
452	My angel arily	0	-1	False	824310	0.0	824310	0
453	My angel arily	0	-1	False	782430	0.0	782430	0
454	卡狗商城	1178810	2	False	2900580	0.0	2900580	0
455	一起打饭	580937	5	False	2234538	0.0	2234538	0
456	黄旭东	1567970	0	False	36030	0.0	36030	0
457	我去要饭	0	-1	True	1264649	88.731	1264649	0
458	My angel arily	0	-1	False	324440	0.0	324440	0
459	一起打饭	674349	5	False	97298	0.0	97298	0
460	黄旭东	1531739	0	True	505810	5.08574	5	0.001
461	卡狗商城	0	-1	True	74913480	245.334	74913480	0
463	一起打饭	580943	5	False	411552	0.0	411552	0
464	黄旭东	1546217	0	False	47004	0.0	47004	0
465	我去要饭	0	-1	False	7399820	0.0	7399820	0
466	我去要饭	0	-1	False	45677650	0.0	45677650	0
467	My angel arily	1170880	0	False	10328118	0.0	10328118	0
468	卡狗商城	0	-1	True	557521919	0.000153267	557521919	0
469	My angel arily	0	-1	False	644732	0.0	644732	0
470	My angel arily	0	-1	False	1084790	0.0	1084790	0
471	卡狗商城	0	-1	False	3175630	0.0	3175630	0
472	卡狗商城	0	-1	False	198600	0.0	198600	0
473	卡狗商城	0	-1	False	221040	0.0	221040	0
474	My angel arily	0	-1	False	1507580	0.0	1507580	0
475	My angel arily	0	-1	False	1232000	0.0	1232000	0
476	卡狗商城	0	-1	False	14941220	0.0	14941220	0
477	My angel arily	0	-1	False	49640	0.0	49640	0
478	My angel arily	0	-1	False	169406	0.0	169406	0
479	卡狗商城	0	-1	False	333090	0.0	333090	0
480	我去要饭	0	-1	False	117297850	0.0	117297850	0
481	卡狗商城	0	-1	True	21068170	409.979	21068170	0
482	My angel arily	0	-1	False	284642	0.0	284642	0
483	My angel arily	1312156	2	False	151042	0.0	151042	0
484	我去要饭	0	-1	False	107972	0.0	107972	0
485	我去要饭	0	-1	False	87702	0.0	87702	0
486	我去要饭	0	-1	False	47382	0.0	47382	0
487	My angel arily	0	-1	False	336822	0.0	336822	0
488	卡狗商城	0	-1	True	22800610	482.535	22800610	0
